car_brand,no_year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(kmpl),engine(CC),max_power(BHP),torque(Nm),torque_lower(rpm),torque_upper(rpm),seats
Tata,13,200000,80000,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,1127.0,2500.0,2500.0,10.0
Tata,2,450000,25000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,4,450000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,7,575000,55000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,5,350000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,4,380000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,11,150000,70000,Diesel,Individual,Manual,Third Owner,15.7,1405.0,70.0,140.14,1800.0,3000.0,5.0
Tata,13,85000,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,11,290000,65000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,100.0,2700.0,2700.0,5.0
Tata,4,600000,40000,Petrol,Individual,Manual,Second Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,2,670000,2000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,16,225000,188000,Diesel,Individual,Manual,First Owner,12.3,1948.0,90.0,1862.0,21800.0,21800.0,7.0
Tata,4,450000,80000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,9,150000,231438,Diesel,Individual,Manual,Second Owner,18.4,1248.0,75.0,190.0,1750.0,1750.0,5.0
Tata,15,170000,77000,Diesel,Individual,Manual,First Owner,18.8715598885794,1508.201668984701,89.06179415855362,191.05357440890128,2262.3783031988874,2907.3713490959667,5.484005563282337
Tata,12,250000,110000,Diesel,Individual,Manual,First Owner,11.57,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,3,450000,90000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,9,250000,188000,Diesel,Individual,Manual,Second Owner,14.0,2179.0,120.0,250.0,1500.0,3000.0,8.0
Tata,8,140000,100000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,10,225000,110000,Diesel,Individual,Manual,Third Owner,13.93,2179.0,138.03,320.0,1700.0,2700.0,7.0
Tata,10,165000,75000,Diesel,Dealer,Manual,Second Owner,25.0,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,9,140000,80000,Diesel,Individual,Manual,Fourth & Above Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,8,150000,90000,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,10,140000,200000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,4,570000,51000,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,223.0,1600.0,2200.0,7.0
Tata,4,290000,40000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,17,85000,120000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,62.0,122.5,2500.0,2500.0,5.0
Tata,3,850000,40000,Petrol,Individual,Manual,Second Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,6,250000,155000,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,13,67000,80000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,18,40000,70000,Diesel,Individual,Manual,First Owner,18.8715598885794,1508.201668984701,89.06179415855362,191.05357440890128,2262.3783031988874,2907.3713490959667,5.484005563282337
Tata,10,70000,80000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,10,150000,70000,Petrol,Individual,Manual,Second Owner,16.5,1172.0,65.0,96.0,3000.0,3000.0,5.0
Tata,9,175000,90000,Diesel,Individual,Manual,Second Owner,15.42,1405.0,70.0,135.0,2500.0,2500.0,7.0
Tata,6,110000,15000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.5,51.0,4000.0,500.0,4.0
Tata,5,300000,90000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,14,50000,80000,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,7,225000,120000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,14,80000,80000,Petrol,Individual,Manual,Third Owner,15.3,1193.0,65.3,102.0,2600.0,2600.0,5.0
Tata,5,425000,13500,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,13,100000,120000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,14,85000,150000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,4,350000,24000,Diesel,Individual,Manual,Second Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,11,235000,90000,Diesel,Individual,Manual,First Owner,14.0,1948.0,90.0,190.0,2000.0,3000.0,9.0
Tata,1,537000,5000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,12,150000,75000,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,116.0,4750.0,4750.0,5.0
Tata,13,50000,120000,Diesel,Individual,Manual,Third Owner,17.5,1396.0,70.0,140.14,1800.0,3000.0,5.0
Tata,4,597000,15000,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,10,70000,40000,Petrol,Individual,Manual,First Owner,26.0,624.0,35.0,47.04,3000.0,3000.0,4.0
Tata,8,310000,145000,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,250.0,1000.0,2000.0,7.0
Tata,6,450000,57000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,200.0,1750.0,3000.0,5.0
Tata,6,500000,20000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,11,135000,148000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,5,390000,42000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,135.0,2500.0,2500.0,5.0
Tata,3,535000,30000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,10,300000,80000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,9,229999,186000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,140.0,1800.0,3000.0,5.0
Tata,5,200000,110000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,13,120000,100000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,9,180000,50000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,9,200000,30078,Petrol,Dealer,Manual,First Owner,15.3,1396.0,70.0,121.52,2600.0,2600.0,5.0
Tata,4,459999,80000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,12,135000,110000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,11,180000,80000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,200.0,1750.0,3000.0,5.0
Tata,4,400000,85000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,190.0,1750.0,3000.0,5.0
Tata,4,350000,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,2,1700000,15000,Diesel,Individual,Manual,First Owner,17.0,1956.0,138.1,350.0,1750.0,2500.0,5.0
Tata,12,150000,30000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,3,625000,25000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,2,620000,100000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,13,85000,25000,Petrol,Individual,Manual,Second Owner,16.84,1193.0,64.4,99.8,2700.0,2700.0,5.0
Tata,12,170000,55768,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,3,459999,50000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,12,120000,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,4,409999,60000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,10,180000,87000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,190.0,1750.0,1750.0,5.0
Tata,5,350000,70000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,11,200000,188000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,200.0,1750.0,3000.0,5.0
Tata,3,575000,70000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,190.0,1750.0,3000.0,5.0
Tata,9,200000,90000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,10,100000,80000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,190.0,1750.0,1750.0,5.0
Tata,3,650000,28000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,11,185000,70000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,3,860000,60000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Tata,3,400000,20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,10,300000,70000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,320.0,1700.0,2700.0,7.0
Tata,2,520000,2560,Petrol,Individual,Automatic,First Owner,24.0,1199.0,83.81,114.0,3500.0,3500.0,5.0
Tata,4,1282000,45000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,400.0,1750.0,2500.0,7.0
Tata,7,95000,50000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.5,51.0,4000.0,500.0,4.0
Tata,8,500000,80000,Diesel,Individual,Manual,Second Owner,13.7,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,4,415000,15000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,12,45000,100000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,3,400000,40000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,1,500000,15000,Petrol,Individual,Manual,First Owner,23.84,1199.0,83.83,114.0,3500.0,3500.0,5.0
Tata,4,450000,15000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,10,150000,120000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,14,120000,135000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,9,135000,146000,Diesel,Individual,Manual,First Owner,19.61,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,4,350000,50000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,140.0,1800.0,3000.0,5.0
Tata,1,919999,20000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,7,440000,110000,Diesel,Individual,Manual,Second Owner,13.49,2179.0,138.03,320.0,1750.0,2700.0,5.0
Tata,11,140000,116700,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1368.0,90.0,116.0,4750.0,4750.0,5.0
Tata,6,475000,25000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,7,200000,55896,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,11,45000,30400,Petrol,Individual,Manual,Fourth & Above Owner,26.0,624.0,35.0,48.0,3000.0,500.0,4.0
Tata,11,295000,250000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,320.0,1700.0,2700.0,7.0
Tata,11,160000,30000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,200.0,1750.0,3000.0,5.0
Tata,17,50000,271000,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,122.5,2500.0,2500.0,5.0
Tata,9,200000,120000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,10,200000,70000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,140.0,1800.0,3000.0,5.0
Tata,11,200000,175000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,13,250000,100000,Petrol,Individual,Manual,First Owner,15.2,1193.0,65.0,104.86,2600.0,2600.0,5.0
Tata,9,60000,90000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,51.0,4000.0,500.0,4.0
Tata,13,135000,40000,Petrol,Individual,Manual,Fourth & Above Owner,12.85,1396.0,99.6,124.0,3500.0,3500.0,5.0
Tata,10,200000,80000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,7,540000,77500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,4,520000,40000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,8,466000,95500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,11,180000,87000,Diesel,Individual,Manual,First Owner,18.8715598885794,1508.201668984701,89.06179415855362,191.05357440890128,2262.3783031988874,2907.3713490959667,5.484005563282337
Tata,12,160000,70000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,7,250000,120000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,14,55000,75958,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,85.0,2500.0,2500.0,5.0
Tata,9,250000,100000,Diesel,Individual,Manual,Second Owner,18.8715598885794,1508.201668984701,89.06179415855362,191.05357440890128,2262.3783031988874,2907.3713490959667,5.484005563282337
Tata,14,80000,110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,122.5,2500.0,2500.0,5.0
Tata,14,200000,70000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,12,100000,80000,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,200.0,1750.0,3000.0,5.0
Tata,11,150000,80000,Petrol,Individual,Manual,Third Owner,15.0,1368.0,90.0,116.0,4750.0,4750.0,5.0
Tata,8,170000,120000,Diesel,Individual,Manual,Second Owner,17.88,1405.0,48.21,85.0,2500.0,2500.0,5.0
Tata,4,370000,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,11,202999,158000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,200.0,1750.0,3000.0,5.0
Tata,4,380000,28000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,8,541000,112011,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,12,250000,43000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,200.0,1750.0,3000.0,5.0
Tata,2,530000,20000,Petrol,Individual,Manual,First Owner,20.3,1199.0,83.81,114.0,3500.0,3500.0,5.0
Tata,9,180000,100000,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,9,250000,120000,Diesel,Individual,Manual,First Owner,15.42,1405.0,70.0,135.0,2500.0,2500.0,7.0
Tata,4,362000,104000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,100.0,2700.0,2700.0,5.0
Tata,5,400000,60000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,14,95000,120000,Diesel,Individual,Manual,Second Owner,12.0,2092.0,127.0,196.0,3750.0,3750.0,7.0
Tata,8,350000,120000,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.83,250.0,1000.0,2000.0,7.0
Tata,11,235000,100000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,4,1200000,150000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,400.0,1750.0,2500.0,7.0
Tata,4,1251000,35000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,400.0,1750.0,2500.0,7.0
Tata,11,200000,60000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,9,110000,120000,Diesel,Individual,Manual,Second Owner,17.8,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,11,150000,90000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,12,80000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,4,1445000,60000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,400.0,1750.0,2500.0,7.0
Tata,12,100000,190000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,12,95000,80000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,85.0,2500.0,2500.0,5.0
Tata,14,59259,104000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,3,525000,110000,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,190.0,1750.0,3000.0,5.0
Tata,8,325000,100000,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.8,200.0,1750.0,3000.0,5.0
Tata,10,153000,50000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,140.0,1800.0,3000.0,5.0
Tata,16,60000,100000,Diesel,Individual,Manual,Fourth & Above Owner,18.8715598885794,1508.201668984701,89.06179415855362,191.05357440890128,2262.3783031988874,2907.3713490959667,5.484005563282337
Tata,13,65000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,13,45000,60000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,68.0,127.4,2500.0,2500.0,5.0
Tata,7,190000,110000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,135.0,2500.0,2500.0,5.0
Tata,9,270000,80000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,200.0,1750.0,3000.0,5.0
Tata,10,210000,175000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,140.0,1800.0,3000.0,5.0
Tata,10,210000,175000,Diesel,Individual,Manual,Second Owner,23.03,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,2,450000,3500,Petrol,Individual,Manual,First Owner,23.84,1199.0,83.83,114.0,3500.0,3500.0,5.0
Tata,3,750000,15000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,9,155000,50000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,8,250000,120000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,9,260000,60000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,140.0,1800.0,3000.0,5.0
Tata,11,200000,110000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,8,170000,110000,Petrol,Individual,Manual,Second Owner,15.3,1193.0,65.3,99.96,2600.0,2600.0,5.0
Tata,14,65000,120000,Diesel,Individual,Manual,Third Owner,17.88,1396.0,52.8,85.0,2500.0,2500.0,5.0
Tata,7,360000,50000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,15,100000,110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,122.5,2500.0,2500.0,5.0
Tata,12,152000,48000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,9,70000,50000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.48,51.0,4000.0,500.0,4.0
Tata,3,700000,35000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170.0,1750.0,4000.0,5.0
Tata,10,70000,80000,Petrol,Individual,Manual,First Owner,26.0,624.0,35.0,48.0,3000.0,3000.0,4.0
Tata,3,540000,33000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,1800.0,3000.0,5.0
Tata,7,110000,250000,Diesel,Individual,Manual,Second Owner,19.1,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,3,980000,20000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Tata,3,969999,21871,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Tata,7,280000,100000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,3,500000,25000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,3,950000,14000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Tata,3,500000,5000,Petrol,Individual,Automatic,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,4,969999,26500,Diesel,Dealer,Manual,First Owner,17.6,2179.0,147.94,320.0,1500.0,3000.0,7.0
Tata,5,252999,45775,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,10,88000,97343,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,200.0,1750.0,3000.0,5.0
Tata,9,132000,82507,Diesel,Dealer,Manual,First Owner,13.93,2179.0,138.03,320.0,1700.0,2700.0,7.0
Tata,3,400000,22000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,7,525000,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179.0,147.9,320.0,1500.0,3000.0,7.0
Tata,10,200000,200000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,2500.0,2500.0,5.0
Tata,11,110000,88000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,200.0,1750.0,3000.0,5.0
Tata,9,45000,28000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.5,51.0,4000.0,500.0,4.0
Tata,6,434999,80000,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,250.0,1000.0,2000.0,7.0
Tata,2,650000,20000,Petrol,Individual,Manual,First Owner,20.3,1199.0,83.81,114.0,3500.0,3500.0,5.0
Tata,3,850000,9500,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Tata,12,110000,113000,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,102.0,2600.0,2600.0,5.0
Tata,11,169000,100000,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,116.0,4750.0,4750.0,5.0
Tata,4,1400000,70000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,400.0,1750.0,2500.0,7.0
Tata,4,600000,27000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,2,500000,5000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,3500.0,3500.0,5.0
Tata,7,250000,50000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,140.0,1800.0,3000.0,5.0
Tata,8,190000,120000,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,190.0,1750.0,3000.0,5.0
Tata,13,60000,120000,Diesel,Individual,Manual,Fourth & Above Owner,17.88,1396.0,52.8,85.0,2500.0,2500.0,5.0
Tata,15,300000,175000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,14,65000,120000,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,83.3,2500.0,2500.0,5.0
Tata,13,100000,120000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,2500.0,2500.0,5.0
Tata,7,275000,300000,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,250.0,1000.0,2000.0,7.0
Tata,10,130000,70000,Petrol,Individual,Manual,Second Owner,16.5,1172.0,65.0,96.0,3000.0,3000.0,5.0
Tata,9,175000,90000,Diesel,Individual,Manual,Third Owner,19.4,1405.0,70.0,135.4,2500.0,2500.0,5.0
Tata,14,90177,129000,Diesel,Individual,Manual,Third Owner,17.0,1405.0,70.0,132.3,2500.0,2500.0,5.0
Tata,11,300000,100000,Diesel,Individual,Manual,First Owner,11.57,2179.0,138.1,320.0,1700.0,2700.0,7.0
Tata,6,330000,25000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140.0,1500.0,4000.0,5.0
Tata,10,46000,25000,Petrol,Individual,Manual,Second Owner,26.0,624.0,35.0,48.0,3000.0,3000.0,4.0
Tata,9,200000,80868,Petrol,Individual,Manual,Third Owner,13.7,1368.0,88.8,116.0,4750.0,4750.0,5.0
Tata,3,800000,85000,Diesel,Individual,Manual,Second Owner,21.5,1497.0,108.5,260.0,1500.0,2750.0,5.0
Chevrolet,8,300000,70000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,9,120000,60000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,5,420000,110000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,7.0
Chevrolet,10,500000,99500,Diesel,Individual,Manual,Third Owner,11.5,1991.0,147.9,320.0,2000.0,2000.0,7.0
Chevrolet,8,170000,70000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,8,300000,50000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,9,220000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,6,200000,50000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
